ABCD | abcd
ADBa | cCdb
ADBa | cbCd
ADBa | cbdC
ADBa | cdCb
ADBa | cdbC
ADBa | dCbc
ADBa | dCcb
ADBa | dbCc
ADBa | dbcC
ADBa | dcCb
ADBa | dcbC
ADBb | Cacd
ADBb | Cadc
ADBb | Ccad
ADBb | Ccda
ADBb | Cdac
ADBb | Cdca
ADBb | aCcd
ADBb | aCdc
ADBb | acCd
ADBb | acdC
ADBb | adCc
ADBb | adcC
ADBb | cCad
ADBb | cCda
ADBb | caCd
ADBb | cadC
ADBb | cdCa
ADBb | cdaC
ADBb | dCac
ADBb | dCca
ADBb | daCc
ADBb | dacC
ADBb | dcCa
ADBb | dcaC
ADBc | Cabd
ADBc | Cadb
ADBc | Cbad
ADBc | Cbda
ADBc | Cdab
ADBc | Cdba
ADBc | aCbd
ADBc | aCdb
ADBc | abCd
ADBc | abdC
ADBc | adCb
ADBc | adbC
ADBc | bCad
ADBc | bCda
ADBc | baCd
ADBc | badC
ADBc | bdCa
ADBc | bdaC
ADBc | dCab
ADBc | dCba
ADBc | daCb
ADBc | dabC
ADBc | dbCa
ADBc | dbaC
ADBd | Cabc
ADBd | Cacb
ADBd | Cbac
ADBd | Cbca
ADBd | Ccab
ADBd | Ccba
ADBd | aCbc
ADBd | aCcb
ADBd | abCc
ADBd | abcC
ADBd | acCb
ADBd | acbC
ADBd | bCac
ADBd | bCca
ADBd | baCc
ADBd | bacC
ADBd | bcCa
ADBd | bcaC
ADBd | cCab
ADBd | cCba
ADBd | caCb
ADBd | cabC
ADBd | cbCa
ADBd | cbaC
ADCB | abcd
ADCB | abdc
ADCB | acbd
ADCB | acdb
ADCB | adbc
ADCB | adcb
ADCB | bacd
ADCB | badc
ADCB | bcad
ADCB | bcda
ADCB | bdac
ADCB | bdca
ADCB | cabd
ADCB | cadb
ADCB | cbad
ADCB | cbda
ADCB | cdab
ADCB | cdba
ADCB | dabc
ADCB | dacb
ADCB | dbac
ADCB | dbca
ADCB | dcab
ADCB | dcba
ADCa | Bbcd
ADCa | Bbdc
ADCa | Bcbd
ADCa | Bcdb
ADCa | Bdbc
ADCa | Bdcb
ADCa | bBcd
ADCa | bBdc
ADCa | bcBd
ADCa | bcdB
ADCa | bdBc
ADCa | bdcB
ADCa | cBbd
ADCa | cBdb
ADCa | cbBd
ADCa | cbdB
ADCa | cdBb
ADCa | cdbB
ADCa | dBbc
ADCa | dBcb
ADCa | dbBc
ADCa | dbcB
ADCa | dcBb
ADCa | dcbB
ADCb | Bacd
ADCb | Badc
ADCb | Bcad
ADCb | Bcda
ADCb | Bdac
ADCb | Bdca
ADCb | aBcd
ADCb | aBdc
ADCb | acBd
ADCb | acdB
ADCb | adBc
ADCb | adcB
ADCb | cBad
ADCb | cBda
ADCb | caBd
ADCb | cadB
ADCb | cdBa
ADCb | cdaB
ADCb | dBac
ADCb | dBca
ADCb | daBc
ADCb | dacB
ADCb | dcBa
ADCb | dcaB
ADCc | Babd
ADCc | Badb
ADCc | Bbad
ADCc | Bbda
ADCc | Bdab
ADCc | Bdba
ADCc | aBbd
ADCc | aBdb
ADCc | abBd
ADCc | abdB
ADCc | adBb
ADCc | adbB
ADCc | bBad
ADCc | bBda
ADCc | baBd
ADCc | badB
ADCc | bdBa
ADCc | bdaB
ADCc | dBab
ADCc | dBba
ADCc | daBb
ADCc | dabB
ADCc | dbBa
ADCc | dbaB
ADCd | Babc
ADCd | Bacb
ADCd | Bbac
ADCd | Bbca
ADCd | Bcab
ADCd | Bcba
ADCd | aBbc
ADCd | aBcb
ADCd | abBc
ADCd | abcB
ADCd | acBb
ADCd | acbB
ADCd | bBac
ADCd | bBca
ADCd | baBc
ADCd | bacB
ADCd | bcBa
ADCd | bcaB
ADCd | cBab
ADCd | cBba
ADCd | caBb
ADCd | cabB
ADCd | cbBa
ADCd | cbaB
ADaB | Cbcd
ADaB | Cbdc
ADaB | Ccbd
ADaB | Ccdb
ADaB | Cdbc
ADaB | Cdcb
ADaB | bCcd
ADaB | bCdc
ADaB | bcCd
ADaB | bcdC
ADaB | bdCc
ADaB | bdcC
ADaB | cCbd
ADaB | cCdb
ADaB | cbCd
ADaB | cbdC
ADaB | cdCb
ADaB | cdbC
ADaB | dCbc
ADaB | dCcb
ADaB | dbCc
ADaB | dbcC
ADaB | dcCb
ADaB | dcbC
ADaC | Bbcd
ADaC | Bbdc
ADaC | Bcbd
ADaC | Bcdb
ADaC | Bdbc
ADaC | Bdcb
ADaC | bBcd
ADaC | bBdc
ADaC | bcBd
ADaC | bcdB
ADaC | bdBc
ADaC | bdcB
ADaC | cBbd
ADaC | cBdb
ADaC | cbBd
ADaC | cbdB
ADaC | cdBb
ADaC | cdbB
ADaC | dBbc
ADaC | dBcb
ADaC | dbBc
ADaC | dbcB
ADaC | dcBb
ADaC | dcbB
ADab | BCcd
ADab | BCdc
ADab | BcCd
ADab | BcdC
ADab | BdCc
ADab | BdcC
ADab | CBcd
ADab | CBdc
ADab | CcBd
ADab | CcdB
ADab | CdBc
ADab | CdcB
ADab | cBCd
ADab | cBdC
ADab | cCBd
ADab | cCdB
ADab | cdBC
ADab | cdCB
ADab | dBCc
ADab | dBcC
ADab | dCBc
ADab | dCcB
ADab | dcBC
ADab | dcCB
ADac | BCbd
ADac | BCdb
ADac | BbCd
ADac | BbdC
ADac | BdCb
ADac | BdbC
ADac | CBbd
ADac | CBdb
ADac | CbBd
ADac | CbdB
ADac | CdBb
ADac | CdbB
ADac | bBCd
ADac | bBdC
ADac | bCBd
ADac | bCdB
ADac | bdBC
ADac | bdCB
ADac | dBCb
ADac | dBbC
ADac | dCBb
ADac | dCbB
ADac | dbBC
ADac | dbCB
ADad | BCbc
ADad | BCcb
ADad | BbCc
ADad | BbcC
ADad | BcCb
ADad | BcbC
ADad | CBbc
ADad | CBcb
ADad | CbBc
ADad | CbcB
ADad | CcBb
ADad | CcbB
ADad | bBCc
ADad | bBcC
ADad | bCBc
ADad | bCcB
ADad | bcBC
ADad | bcCB
ADad | cBCb
ADad | cBbC
ADad | cCBb
ADad | cCbB
ADad | cbBC
ADad | cbCB
ADbB | Cacd
ADbB | Cadc
ADbB | Ccad
ADbB | Ccda
ADbB | Cdac
ADbB | Cdca
ADbB | aCcd
ADbB | aCdc
ADbB | acCd
ADbB | acdC
ADbB | adCc
ADbB | adcC
ADbB | cCad
ADbB | cCda
ADbB | caCd
ADbB | cadC
ADbB | cdCa
ADbB | cdaC
ADbB | dCac
ADbB | dCca
ADbB | daCc
ADbB | dacC
ADbB | dcCa
ADbB | dcaC
ADbC | Bacd
ADbC | Badc
ADbC | Bcad
ADbC | Bcda
ADbC | Bdac
ADbC | Bdca
ADbC | aBcd
ADbC | aBdc
ADbC | acBd
ADbC | acdB
ADbC | adBc
ADbC | adcB
ADbC | cBad
ADbC | cBda
ADbC | caBd
ADbC | cadB
ADbC | cdBa
ADbC | cdaB
ADbC | dBac
ADbC | dBca
ADbC | daBc
ADbC | dacB
ADbC | dcBa
ADbC | dcaB
ADba | BCcd
ADba | BCdc
ADba | BcCd
ADba | BcdC
ADba | BdCc
ADba | BdcC
ADba | CBcd
ADba | CBdc
ADba | CcBd
ADba | CcdB
ADba | CdBc
ADba | CdcB
ADba | cBCd
ADba | cBdC
ADba | cCBd
ADba | cCdB
ADba | cdBC
ADba | cdCB
ADba | dBCc
ADba | dBcC
ADba | dCBc
ADba | dCcB
ADba | dcBC
ADba | dcCB
ADbc | BCad
ADbc | BCda
ADbc | BaCd
ADbc | BadC
ADbc | BdCa
ADbc | BdaC
ADbc | CBad
ADbc | CBda
ADbc | CaBd
ADbc | CadB
ADbc | CdBa
ADbc | CdaB
ADbc | aBCd
ADbc | aBdC
ADbc | aCBd
ADbc | aCdB
ADbc | adBC
ADbc | adCB
ADbc | dBCa
ADbc | dBaC
ADbc | dCBa
ADbc | dCaB
ADbc | daBC
ADbc | daCB
ADbd | BCac
ADbd | BCca
ADbd | BaCc
ADbd | BacC
ADbd | BcCa
ADbd | BcaC
ADbd | CBac
ADbd | CBca
ADbd | CaBc
ADbd | CacB
ADbd | CcBa
ADbd | CcaB
ADbd | aBCc
ADbd | aBcC
ADbd | aCBc
ADbd | aCcB
ADbd | acBC
ADbd | acCB
ADbd | cBCa
ADbd | cBaC
ADbd | cCBa
ADbd | cCaB
ADbd | caBC
ADbd | caCB
ADcB | Cabd
ADcB | Cadb
ADcB | Cbad
ADcB | Cbda
ADcB | Cdab
ADcB | Cdba
ADcB | aCbd
ADcB | aCdb
ADcB | abCd
ADcB | abdC
ADcB | adCb
ADcB | adbC
ADcB | bCad
ADcB | bCda
ADcB | baCd
ADcB | badC
ADcB | bdCa
ADcB | bdaC
ADcB | dCab
ADcB | dCba
ADcB | daCb
ADcB | dabC
ADcB | dbCa
ADcB | dbaC
ADcC | Babd
ADcC | Badb
ADcC | Bbad
ADcC | Bbda
ADcC | Bdab
ADcC | Bdba
ADcC | aBbd
ADcC | aBdb
ADcC | abBd
ADcC | abdB
ADcC | adBb
ADcC | adbB
ADcC | bBad
ADcC | bBda
ADcC | baBd
ADcC | badB
ADcC | bdBa
ADcC | bdaB
ADcC | dBab
ADcC | dBba
ADcC | daBb
ADcC | dabB
ADcC | dbBa
ADcC | dbaB
ADca | BCbd
ADca | BCdb
ADca | BbCd
ADca | BbdC
ADca | BdCb
ADca | BdbC
ADca | CBbd
ADca | CBdb
ADca | CbBd
ADca | CbdB
ADca | CdBb
ADca | CdbB
ADca | bBCd
ADca | bBdC
ADca | bCBd
ADca | bCdB
ADca | bdBC
ADca | bdCB
ADca | dBCb
ADca | dBbC
ADca | dCBb
ADca | dCbB
ADca | dbBC
ADca | dbCB
ADcb | BCad
ADcb | BCda
ADcb | BaCd
ADcb | BadC
ADcb | BdCa
ADcb | BdaC
ADcb | CBad
ADcb | CBda
ADcb | CaBd
ADcb | CadB
ADcb | CdBa
ADcb | CdaB
ADcb | aBCd
ADcb | aBdC
ADcb | aCBd
ADcb | aCdB
ADcb | adBC
ADcb | adCB
ADcb | dBCa
ADcb | dBaC
ADcb | dCBa
ADcb | dCaB
ADcb | daBC
ADcb | daCB
ADcd | BCab
ADcd | BCba
ADcd | BaCb
ADcd | BabC
ADcd | BbCa
ADcd | BbaC
ADcd | CBab
ADcd | CBba
ADcd | CaBb
ADcd | CabB
ADcd | CbBa
ADcd | CbaB
ADcd | aBCb
ADcd | aBbC
ADcd | aCBb
ADcd | aCbB
ADcd | abBC
ADcd | abCB
ADcd | bBCa
ADcd | bBaC
ADcd | bCBa
ADcd | bCaB
ADcd | baBC
ADcd | baCB
ADdB | Cabc
ADdB | Cacb
ADdB | Cbac
ADdB | Cbca
ADdB | Ccab
ADdB | Ccba
ADdB | aCbc
ADdB | aCcb
ADdB | abCc
ADdB | abcC
ADdB | acCb
ADdB | acbC
ADdB | bCac
ADdB | bCca
ADdB | baCc
ADdB | bacC
ADdB | bcCa
ADdB | bcaC
ADdB | cCab
ADdB | cCba
ADdB | caCb
ADdB | cabC
ADdB | cbCa
ADdB | cbaC
ADdC | Babc
ADdC | Bacb
ADdC | Bbac
ADdC | Bbca
ADdC | Bcab
ADdC | Bcba
ADdC | aBbc
ADdC | aBcb
ADdC | abBc
ADdC | abcB
ADdC | acBb
ADdC | acbB
ADdC | bBac
ADdC | bBca
ADdC | baBc
ADdC | bacB
ADdC | bcBa
ADdC | bcaB
ADdC | cBab
ADdC | cBba
ADdC | caBb
ADdC | cabB
ADdC | cbBa
ADdC | cbaB
ADda | BCbc
ADda | BCcb
ADda | BbCc
ADda | BbcC
ADda | BcCb
ADda | BcbC
ADda | CBbc
ADda | CBcb
ADda | CbBc
ADda | CbcB
ADda | CcBb
ADda | CcbB
ADda | bBCc
ADda | bBcC
ADda | bCBc
ADda | bCcB
ADda | bcBC
ADda | bcCB
ADda | cBCb
ADda | cBbC
ADda | cCBb
ADda | cCbB
ADda | cbBC
ADda | cbCB
ADdb | BCac
ADdb | BCca
ADdb | BaCc
ADdb | BacC
ADdb | BcCa
ADdb | BcaC
ADdb | CBac
ADdb | CBca
ADdb | CaBc
ADdb | CacB
ADdb | CcBa
ADdb | CcaB
ADdb | aBCc
ADdb | aBcC
ADdb | aCBc
ADdb | aCcB
ADdb | acBC
ADdb | acCB
ADdb | cBCa
ADdb | cBaC
ADdb | cCBa
ADdb | cCaB
ADdb | caBC
ADdb | caCB
ADdc | BCab
ADdc | BCba
ADdc | BaCb
ADdc | BabC
ADdc | BbCa
ADdc | BbaC
ADdc | CBab
ADdc | CBba
ADdc | CaBb
ADdc | CabB
ADdc | CbBa
ADdc | CbaB
ADdc | aBCb
ADdc | aBbC
ADdc | aCBb
ADdc | aCbB
ADdc | abBC
ADdc | abCB
ADdc | bBCa
ADdc | bBaC
ADdc | bCBa
ADdc | bCaB
ADdc | baBC
ADdc | baCB
AaBC | Dbcd
AaBC | Dbdc
AaBC | Dcbd
AaBC | Dcdb
AaBC | Ddbc
AaBC | Ddcb
AaBC | bDcd
AaBC | bDdc
AaBC | bcDd
AaBC | bcdD
AaBC | bdDc
AaBC | bdcD
AaBC | cDbd
AaBC | cDdb
AaBC | cbDd
AaBC | cbdD
AaBC | cdDb
AaBC | cdbD
AaBC | dDbc
AaBC | dDcb
AaBC | dbDc
AaBC | dbcD
AaBC | dcDb
AaBC | dcbD
AaBD | Cbcd
AaBD | Cbdc
AaBD | Ccbd
AaBD | Ccdb
AaBD | Cdbc
AaBD | Cdcb
AaBD | bCcd
AaBD | bCdc
AaBD | bcCd
AaBD | bcdC
AaBD | bdCc
AaBD | bdcC
AaBD | cCbd
AaBD | cCdb
AaBD | cbCd
AaBD | cbdC
AaBD | cdCb
AaBD | cdbC
AaBD | dCbc
AaBD | dCcb
AaBD | dbCc
AaBD | dbcC
AaBD | dcCb
AaBD | dcbC
AaBb | CDcd
AaBb | CDdc
AaBb | CcDd
AaBb | CcdD
AaBb | CdDc
AaBb | CdcD
AaBb | DCcd
AaBb | DCdc
AaBb | DcCd
AaBb | DcdC
AaBb | DdCc
AaBb | DdcC
AaBb | cCDd
AaBb | cCdD
AaBb | cDCd
AaBb | cDdC
AaBb | cdCD
AaBb | cdDC
AaBb | dCDc
AaBb | dCcD
AaBb | dDCc
AaBb | dDcC
AaBb | dcCD
AaBb | dcDC
AaBc | CDbd
AaBc | CDdb
AaBc | CbDd
AaBc | CbdD
AaBc | CdDb
AaBc | CdbD
AaBc | DCbd
AaBc | DCdb
AaBc | DbCd
AaBc | DbdC
AaBc | DdCb
AaBc | DdbC
AaBc | bCDd
AaBc | bCdD
AaBc | bDCd
AaBc | bDdC
AaBc | bdCD
AaBc | bdDC
AaBc | dCDb
AaBc | dCbD
AaBc | dDCb
AaBc | dDbC
AaBc | dbCD
AaBc | dbDC
AaBd | CDbc
AaBd | CDcb
AaBd | CbDc
AaBd | CbcD
AaBd | CcDb
AaBd | CcbD
AaBd | DCbc
AaBd | DCcb
AaBd | DbCc
AaBd | DbcC
AaBd | DcCb
AaBd | DcbC
AaBd | bCDc
AaBd | bCcD
AaBd | bDCc
AaBd | bDcC
AaBd | bcCD
AaBd | bcDC
AaBd | cCDb
AaBd | cCbD
AaBd | cDCb
AaBd | cDbC
AaBd | cbCD
AaBd | cbDC
AaCB | Dbcd
AaCB | Dbdc
AaCB | Dcbd
AaCB | Dcdb
AaCB | Ddbc
AaCB | Ddcb
AaCB | bDcd
AaCB | bDdc
AaCB | bcDd
AaCB | bcdD
AaCB | bdDc
AaCB | bdcD
AaCB | cDbd
AaCB | cDdb
AaCB | cbDd
AaCB | cbdD
AaCB | cdDb
AaCB | cdbD
AaCB | dDbc
AaCB | dDcb
AaCB | dbDc
AaCB | dbcD
AaCB | dcDb
AaCB | dcbD
AaCD | Bbcd
AaCD | Bbdc
AaCD | Bcbd
AaCD | Bcdb
AaCD | Bdbc
AaCD | Bdcb
AaCD | bBcd
AaCD | bBdc
AaCD | bcBd
AaCD | bcdB
AaCD | bdBc
AaCD | bdcB
AaCD | cBbd
AaCD | cBdb
AaCD | cbBd
AaCD | cbdB
AaCD | cdBb
AaCD | cdbB
AaCD | dBbc
AaCD | dBcb
AaCD | dbBc
AaCD | dbcB
AaCD | dcBb
AaCD | dcbB
AaCb | BDcd
AaCb | BDdc
AaCb | BcDd
AaCb | BcdD
AaCb | BdDc
AaCb | BdcD
AaCb | DBcd
AaCb | DBdc
AaCb | DcBd
AaCb | DcdB
AaCb | DdBc
AaCb | DdcB
AaCb | cBDd
AaCb | cBdD
AaCb | cDBd
AaCb | cDdB
AaCb | cdBD
AaCb | cdDB
AaCb | dBDc
AaCb | dBcD
AaCb | dDBc
AaCb | dDcB
AaCb | dcBD
AaCb | dcDB
AaCc | BDbd
AaCc | BDdb
AaCc | BbDd
AaCc | BbdD
AaCc | BdDb
AaCc | BdbD
AaCc | DBbd
AaCc | DBdb
AaCc | DbBd
AaCc | DbdB
AaCc | DdBb
AaCc | DdbB
AaCc | bBDd
AaCc | bBdD
AaCc | bDBd
AaCc | bDdB
AaCc | bdBD
AaCc | bdDB
AaCc | dBDb
AaCc | dBbD
AaCc | dDBb
AaCc | dDbB
AaCc | dbBD
AaCc | dbDB
AaCd | BDbc
AaCd | BDcb
AaCd | BbDc
AaCd | BbcD
AaCd | BcDb
AaCd | BcbD
AaCd | DBbc
AaCd | DBcb
AaCd | DbBc
AaCd | DbcB
AaCd | DcBb
AaCd | DcbB
AaCd | bBDc
AaCd | bBcD
AaCd | bDBc
AaCd | bDcB
AaCd | bcBD
AaCd | bcDB
AaCd | cBDb
AaCd | cBbD
AaCd | cDBb
AaCd | cDbB
AaCd | cbBD
AaCd | cbDB
AaDB | Cbcd
AaDB | Cbdc
AaDB | Ccbd
AaDB | Ccdb
AaDB | Cdbc
AaDB | Cdcb
AaDB | bCcd
AaDB | bCdc
AaDB | bcCd
AaDB | bcdC
AaDB | bdCc
AaDB | bdcC
AaDB | cCbd
AaDB | cCdb
AaDB | cbCd
AaDB | cbdC
AaDB | cdCb
AaDB | cdbC
AaDB | dCbc
AaDB | dCcb
AaDB | dbCc
AaDB | dbcC
AaDB | dcCb
AaDB | dcbC
AaDC | Bbcd
AaDC | Bbdc
AaDC | Bcbd
AaDC | Bcdb
AaDC | Bdbc
AaDC | Bdcb
AaDC | bBcd
AaDC | bBdc
AaDC | bcBd
AaDC | bcdB
AaDC | bdBc
AaDC | bdcB
AaDC | cBbd
AaDC | cBdb
AaDC | cbBd
AaDC | cbdB
AaDC | cdBb
AaDC | cdbB
AaDC | dBbc
AaDC | dBcb
AaDC | dbBc
AaDC | dbcB
AaDC | dcBb
AaDC | dcbB
AaDb | BCcd
AaDb | BCdc
AaDb | BcCd
AaDb | BcdC
AaDb | BdCc
AaDb | BdcC
AaDb | CBcd
AaDb | CBdc
AaDb | CcBd
AaDb | CcdB
AaDb | CdBc
AaDb | CdcB
AaDb | cBCd
AaDb | cBdC
AaDb | cCBd
AaDb | cCdB
AaDb | cdBC
AaDb | cdCB
AaDb | dBCc
AaDb | dBcC
AaDb | dCBc
AaDb | dCcB
AaDb | dcBC
AaDb | dcCB
AaDc | BCbd
AaDc | BCdb
AaDc | BbCd
AaDc | BbdC
AaDc | BdCb
AaDc | BdbC
AaDc | CBbd
AaDc | CBdb
AaDc | CbBd
AaDc | CbdB
AaDc | CdBb
AaDc | CdbB
AaDc | bBCd
AaDc | bBdC
AaDc | bCBd
AaDc | bCdB
AaDc | bdBC
AaDc | bdCB
AaDc | dBCb
AaDc | dBbC
AaDc | dCBb
AaDc | dCbB
AaDc | dbBC
AaDc | dbCB
AaDd | BCbc
AaDd | BCcb
AaDd | BbCc
AaDd | BbcC
AaDd | BcCb
AaDd | BcbC
AaDd | CBbc
AaDd | CBcb
AaDd | CbBc
AaDd | CbcB
AaDd | CcBb
AaDd | CcbB
AaDd | bBCc
AaDd | bBcC
AaDd | bCBc
AaDd | bCcB
AaDd | bcBC
AaDd | bcCB
AaDd | cBCb
AaDd | cBbC
AaDd | cCBb
AaDd | cCbB
AaDd | cbBC
AaDd | cbCB
AabB | CDcd
AabB | CDdc
AabB | CcDd
AabB | CcdD
AabB | CdDc
AabB | CdcD
AabB | DCcd
AabB | DCdc
AabB | DcCd
AabB | DcdC
AabB | DdCc
AabB | DdcC
AabB | cCDd
AabB | cCdD
AabB | cDCd
AabB | cDdC
AabB | cdCD
AabB | cdDC
AabB | dCDc
AabB | dCcD
AabB | dDCc
AabB | dDcC
AabB | dcCD
AabB | dcDC
AabC | BDcd
AabC | BDdc
AabC | BcDd
AabC | BcdD
AabC | BdDc
AabC | BdcD
AabC | DBcd
AabC | DBdc
AabC | DcBd
AabC | DcdB
AabC | DdBc
AabC | DdcB
AabC | cBDd
AabC | cBdD
AabC | cDBd
AabC | cDdB
AabC | cdBD
AabC | cdDB
AabC | dBDc
AabC | dBcD
AabC | dDBc
AabC | dDcB
AabC | dcBD
AabC | dcDB
AabD | BCcd
AabD | BCdc
AabD | BcCd
AabD | BcdC
AabD | BdCc
AabD | BdcC
AabD | CBcd
AabD | CBdc
AabD | CcBd
AabD | CcdB
AabD | CdBc
AabD | CdcB
AabD | cBCd
AabD | cBdC
AabD | cCBd
AabD | cCdB
AabD | cdBC
AabD | cdCB
AabD | dBCc
AabD | dBcC
AabD | dCBc
AabD | dCcB
AabD | dcBC
AabD | dcCB
Aabc | BCDd
Aabc | BCdD
Aabc | BDCd
Aabc | BDdC
Aabc | BdCD
Aabc | BdDC
Aabc | CBDd
Aabc | CBdD
Aabc | CDBd
Aabc | CDdB
Aabc | CdBD
Aabc | CdDB
Aabc | DBCd
Aabc | DBdC
Aabc | DCBd
Aabc | DCdB
Aabc | DdBC
Aabc | DdCB
Aabc | dBCD
Aabc | dBDC
Aabc | dCBD
Aabc | dCDB
Aabc | dDBC
Aabc | dDCB
Aabd | BCDc
Aabd | BCcD
Aabd | BDCc
Aabd | BDcC
Aabd | BcCD
Aabd | BcDC
Aabd | CBDc
Aabd | CBcD
Aabd | CDBc
Aabd | CDcB
Aabd | CcBD
Aabd | CcDB
Aabd | DBCc
Aabd | DBcC
Aabd | DCBc
Aabd | DCcB
Aabd | DcBC
Aabd | DcCB
Aabd | cBCD
Aabd | cBDC
Aabd | cCBD
Aabd | cCDB
Aabd | cDBC
Aabd | cDCB
AacB | CDbd
AacB | CDdb
AacB | CbDd
AacB | CbdD
AacB | CdDb
AacB | CdbD
AacB | DCbd
AacB | DCdb
AacB | DbCd
AacB | DbdC
AacB | DdCb
AacB | DdbC
AacB | bCDd
AacB | bCdD
AacB | bDCd
AacB | bDdC
AacB | bdCD
AacB | bdDC
AacB | dCDb
AacB | dCbD
AacB | dDCb
AacB | dDbC
AacB | dbCD
AacB | dbDC
AacC | BDbd
AacC | BDdb
AacC | BbDd
AacC | BbdD
AacC | BdDb
AacC | BdbD
AacC | DBbd
AacC | DBdb
AacC | DbBd
AacC | DbdB
AacC | DdBb
AacC | DdbB
AacC | bBDd
AacC | bBdD
AacC | bDBd
AacC | bDdB
AacC | bdBD
AacC | bdDB
AacC | dBDb
AacC | dBbD
AacC | dDBb
AacC | dDbB
AacC | dbBD
AacC | dbDB
AacD | BCbd
AacD | BCdb
AacD | BbCd
AacD | BbdC
AacD | BdCb
AacD | BdbC
AacD | CBbd
AacD | CBdb
AacD | CbBd
AacD | CbdB
AacD | CdBb
AacD | CdbB
AacD | bBCd
AacD | bBdC
AacD | bCBd
AacD | bCdB
AacD | bdBC
AacD | bdCB
AacD | dBCb
AacD | dBbC
AacD | dCBb
AacD | dCbB
AacD | dbBC
AacD | dbCB
Aacb | BCDd
Aacb | BCdD
Aacb | BDCd
Aacb | BDdC
Aacb | BdCD
Aacb | BdDC
Aacb | CBDd
Aacb | CBdD
Aacb | CDBd
Aacb | CDdB
Aacb | CdBD
Aacb | CdDB
Aacb | DBCd
Aacb | DBdC
Aacb | DCBd
Aacb | DCdB
Aacb | DdBC
Aacb | DdCB
Aacb | dBCD
Aacb | dBDC
Aacb | dCBD
Aacb | dCDB
Aacb | dDBC
Aacb | dDCB
Aacd | BCDb
Aacd | BCbD
Aacd | BDCb
Aacd | BDbC
Aacd | BbCD
Aacd | BbDC
Aacd | CBDb
Aacd | CBbD
Aacd | CDBb
Aacd | CDbB
Aacd | CbBD
Aacd | CbDB
Aacd | DBCb
Aacd | DBbC
Aacd | DCBb
Aacd | DCbB
Aacd | DbBC
Aacd | DbCB
Aacd | bBCD
Aacd | bBDC
Aacd | bCBD
Aacd | bCDB
Aacd | bDBC
Aacd | bDCB
AadB | CDbc
AadB | CDcb
AadB | CbDc
AadB | CbcD
AadB | CcDb
AadB | CcbD
AadB | DCbc
AadB | DCcb
AadB | DbCc
AadB | DbcC
AadB | DcCb
AadB | DcbC
AadB | bCDc
AadB | bCcD
AadB | bDCc
AadB | bDcC
AadB | bcCD
AadB | bcDC
AadB | cCDb
AadB | cCbD
AadB | cDCb
AadB | cDbC
AadB | cbCD
AadB | cbDC
AadC | BDbc
AadC | BDcb
AadC | BbDc
AadC | BbcD
AadC | BcDb
AadC | BcbD
AadC | DBbc
AadC | DBcb
AadC | DbBc
AadC | DbcB
AadC | DcBb
AadC | DcbB
AadC | bBDc
AadC | bBcD
AadC | bDBc
AadC | bDcB
AadC | bcBD
AadC | bcDB
AadC | cBDb
AadC | cBbD
AadC | cDBb
AadC | cDbB
AadC | cbBD
AadC | cbDB
AadD | BCbc
AadD | BCcb
AadD | BbCc
AadD | BbcC
AadD | BcCb
AadD | BcbC
AadD | CBbc
AadD | CBcb
AadD | CbBc
AadD | CbcB
AadD | CcBb
AadD | CcbB
AadD | bBCc
AadD | bBcC
AadD | bCBc
AadD | bCcB
AadD | bcBC
AadD | bcCB
AadD | cBCb
AadD | cBbC
AadD | cCBb
AadD | cCbB
AadD | cbBC
AadD | cbCB
Aadb | BCDc
Aadb | BCcD
Aadb | BDCc
Aadb | BDcC
Aadb | BcCD
Aadb | BcDC
Aadb | CBDc
Aadb | CBcD
Aadb | CDBc
Aadb | CDcB
Aadb | CcBD
Aadb | CcDB
Aadb | DBCc
Aadb | DBcC
Aadb | DCBc
Aadb | DCcB
Aadb | DcBC
Aadb | DcCB
Aadb | cBCD
Aadb | cBDC
Aadb | cCBD
Aadb | cCDB
Aadb | cDBC
Aadb | cDCB
Aadc | BCDb
Aadc | BCbD
Aadc | BDCb
Aadc | BDbC
Aadc | BbCD
Aadc | BbDC
Aadc | CBDb
Aadc | CBbD
Aadc | CDBb
Aadc | CDbB
Aadc | CbBD
Aadc | CbDB
Aadc | DBCb
Aadc | DBbC
Aadc | DCBb
Aadc | DCbB
Aadc | DbBC
Aadc | DbCB
Aadc | bBCD
Aadc | bBDC
Aadc | bCBD
Aadc | bCDB
Aadc | bDBC
Aadc | bDCB
AbBC | Dacd
AbBC | Dadc
AbBC | Dcad
AbBC | Dcda
AbBC | Ddac
AbBC | Ddca
AbBC | aDcd
AbBC | aDdc
AbBC | acDd
AbBC | acdD
AbBC | adDc
AbBC | adcD
AbBC | cDad
AbBC | cDda
AbBC | caDd
AbBC | cadD
AbBC | cdDa
AbBC | cdaD
AbBC | dDac
AbBC | dDca
AbBC | daDc
AbBC | dacD
AbBC | dcDa
AbBC | dcaD
AbBD | Cacd
AbBD | Cadc
AbBD | Ccad
AbBD | Ccda
AbBD | Cdac
AbBD | Cdca
AbBD | aCcd
AbBD | aCdc
AbBD | acCd
AbBD | acdC
AbBD | adCc
AbBD | adcC
AbBD | cCad
AbBD | cCda
AbBD | caCd
AbBD | cadC
AbBD | cdCa
AbBD | cdaC
AbBD | dCac
AbBD | dCca
AbBD | daCc
AbBD | dacC
AbBD | dcCa
AbBD | dcaC
AbBa | CDcd
AbBa | CDdc
AbBa | CcDd
AbBa | CcdD
AbBa | CdDc
